Year,Country Index,Country,Region Index,Region,Province / State,City,Latitude,Longitude,Multiple Attack,Success Attack,Suicide,Attack Type Index,Attack Type,Target Type Index,Target Type,Weapon Type Index,Weapon Type,Total No. of Fatalities,Total No. of Injured,Total No. of Hostages/Kidnapping Victims
2015,95,Iraq,10,Middle East & North Africa,Al Anbar,Abu Ghraib,33.31065,44.038208,0,1,0,3,Bombing/Explosion,17,Terrorists/Non-State Militia,6,Explosives,3,7,
2015,95,Iraq,10,Middle East & North Africa,Saladin,Samarra district,34.192537,43.886423,0,1,1,3,Bombing/Explosion,4,Military,6,Explosives,,,
2015,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,1,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,19,42,
2015,95,Iraq,10,Middle East & North Africa,Diyala,Husseiniyah,33.548306,44.415733,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,1,7,
2015,95,Iraq,10,Middle East & North Africa,Babil,Mahmudiyah,33.057991,44.354839,1,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,2,11,
2015,95,Iraq,10,Middle East & North Africa,Babil,Haswah,32.88018,44.386963,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,0,2,
2015,95,Iraq,10,Middle East & North Africa,Diyala,Bawiyah,33.100024,44.583312,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,2,6,
2015,95,Iraq,10,Middle East & North Africa,Saladin,Al-Faris district,33.663533,44.378029,0,1,0,3,Bombing/Explosion,17,Terrorists/Non-State Militia,6,Explosives,3,9,
2015,95,Iraq,10,Middle East & North Africa,Diyala,Abu Sayda,33.926586,44.772064,0,1,0,3,Bombing/Explosion,2,Government (General),6,Explosives,0,0,
2015,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,1,Business,6,Explosives,0,9,
2015,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,1,Business,6,Explosives,2,7,
2015,95,Iraq,10,Middle East & North Africa,Saladin,Tarmiyah,33.669689,44.381317,0,1,0,3,Bombing/Explosion,4,Military,6,Explosives,1,2,
2015,95,Iraq,10,Middle East & North Africa,Nineveh,Jarallah,35.833056,43.435833,0,1,0,9,Unknown,4,Military,13,Unknown,2,,
2015,95,Iraq,10,Middle East & North Africa,Babil,Mahmudiyah,33.057991,44.354839,1,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,1,7,
2015,95,Iraq,10,Middle East & North Africa,Saladin,Samarra district,34.192504,43.886392,0,1,1,3,Bombing/Explosion,4,Military,6,Explosives,7,27,
2015,95,Iraq,10,Middle East & North Africa,Babil,Mahmudiyah,33.057991,44.354839,0,1,1,3,Bombing/Explosion,4,Military,6,Explosives,5,12,
2015,95,Iraq,10,Middle East & North Africa,Saladin,Tikrit,34.674221,43.544418,1,1,1,3,Bombing/Explosion,4,Military,6,Explosives,7,20,
2015,95,Iraq,10,Middle East & North Africa,Saladin,Saba al-Bor,33.460819,44.157433,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,3,5,
2015,95,Iraq,10,Middle East & North Africa,Diyala,Madain,33.100529,44.584492,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,1,4,
2015,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,1,7,
2015,95,Iraq,10,Middle East & North Africa,Saladin,Al-Muthanna,33.851137,43.820957,1,1,1,3,Bombing/Explosion,4,Military,6,Explosives,9,21,
2015,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,7,19,
2015,95,Iraq,10,Middle East & North Africa,Saladin,Tuz Khormato,34.881348,44.62513,0,1,0,2,Armed Assault,14,Private Citizens & Property,5,Firearms,2,0,
2015,95,Iraq,10,Middle East & North Africa,Saladin,Unknown,34.533753,43.483738,0,1,0,3,Bombing/Explosion,17,Terrorists/Non-State Militia,6,Explosives,0,5,
2015,95,Iraq,10,Middle East & North Africa,Diyala,Baqubah,33.74324,44.623825,0,1,0,6,Hostage Taking (Kidnapping),2,Government (General),13,Unknown,,,3
2015,95,Iraq,10,Middle East & North Africa,Saladin,Tikrit,34.621521,43.668377,1,1,1,3,Bombing/Explosion,4,Military,6,Explosives,19,21,
2015,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,0,1,0,6,Hostage Taking (Kidnapping),2,Government (General),5,Firearms,1,0,1
2015,95,Iraq,10,Middle East & North Africa,Babil,Latifiyah,32.982933,44.361595,0,1,0,3,Bombing/Explosion,4,Military,6,Explosives,0,1,
2015,95,Iraq,10,Middle East & North Africa,Babil,Rasheed,33.117836,44.369362,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,1,7,
2015,95,Iraq,10,Middle East & North Africa,Babil,Yusufiyah,33.07835,44.254719,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,1,1,
2015,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,1,Business,6,Explosives,1,8,
2015,95,Iraq,10,Middle East & North Africa,Al Anbar,Abu Ghraib,33.31065,44.038208,0,1,0,3,Bombing/Explosion,4,Military,6,Explosives,2,11,
2015,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,1,Business,6,Explosives,1,5,
2015,95,Iraq,10,Middle East & North Africa,Al Anbar,Al-Khasfah,34.17971,42.252369,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,0,0,
2015,95,Iraq,10,Middle East & North Africa,Al Anbar,Al-Baghdadi,33.864799,42.536385,0,1,1,3,Bombing/Explosion,2,Government (General),6,Explosives,18,,
2015,95,Iraq,10,Middle East & North Africa,Saladin,Tikrit,34.621521,43.668377,1,1,0,3,Bombing/Explosion,21,Utilities,6,Explosives,,,
2015,95,Iraq,10,Middle East & North Africa,Saladin,Tikrit,34.621521,43.668377,1,1,0,3,Bombing/Explosion,8,Educational Institution,6,Explosives,,,
2015,95,Iraq,10,Middle East & North Africa,Saladin,Awjah,34.526913,43.708546,1,1,0,3,Bombing/Explosion,17,Terrorists/Non-State Militia,6,Explosives,,,
2015,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,0,1,0,6,Hostage Taking (Kidnapping),4,Military,5,Firearms,5,0,5
2015,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,0,0,1,3,Bombing/Explosion,20,Unknown,6,Explosives,2,0,
2015,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,0,1,
2015,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,0,1,0,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,5,Firearms,,,-99
2015,95,Iraq,10,Middle East & North Africa,Al Anbar,Al-Baghdadi,33.79222,42.444521,0,1,1,3,Bombing/Explosion,4,Military,6,Explosives,8,0,
2015,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,0,1,0,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,9,Melee,4,2,2
2015,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,1,Assassination,14,Private Citizens & Property,5,Firearms,8,1,9
2015,95,Iraq,10,Middle East & North Africa,Al Anbar,Al-Baghdadi,33.864799,42.536385,0,1,0,6,Hostage Taking (Kidnapping),3,Police,13,Unknown,,,40
2015,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,19,Transportation,6,Explosives,2,8,
2015,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,2,5,
2015,95,Iraq,10,Middle East & North Africa,Diyala,Madain,33.100529,44.584492,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,3,7,
2015,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,1,Business,6,Explosives,1,9,
2015,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,1,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,0,3,
2015,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,1,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,,,
2015,95,Iraq,10,Middle East & North Africa,Diyala,Baqubah,33.787583,44.668683,0,0,0,3,Bombing/Explosion,4,Military,6,Explosives,,,
2015,95,Iraq,10,Middle East & North Africa,Saladin,Al-Faris district,33.666667,44.3,0,0,0,3,Bombing/Explosion,20,Unknown,6,Explosives,0,0,
2015,95,Iraq,10,Middle East & North Africa,Saladin,Al-Faris district,33.666667,44.3,0,0,0,3,Bombing/Explosion,20,Unknown,6,Explosives,0,0,
2015,95,Iraq,10,Middle East & North Africa,Saladin,Al-Faris district,33.666667,44.3,0,0,0,3,Bombing/Explosion,20,Unknown,6,Explosives,0,0,
2015,95,Iraq,10,Middle East & North Africa,Saladin,Al-Faris district,33.666667,44.3,0,0,0,3,Bombing/Explosion,20,Unknown,6,Explosives,0,0,
2015,95,Iraq,10,Middle East & North Africa,Saladin,Al-Faris district,33.666667,44.3,0,0,0,3,Bombing/Explosion,20,Unknown,6,Explosives,0,0,
2015,95,Iraq,10,Middle East & North Africa,Saladin,Al-Faris district,33.666667,44.3,0,0,0,3,Bombing/Explosion,20,Unknown,6,Explosives,0,0,
2015,95,Iraq,10,Middle East & North Africa,Saladin,Al-Faris district,33.666667,44.3,0,0,0,3,Bombing/Explosion,20,Unknown,6,Explosives,0,0,
2015,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,2,Government (General),6,Explosives,2,9,
2015,95,Iraq,10,Middle East & North Africa,Diyala,Husseiniyah,33.548306,44.415733,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,1,3,
2015,95,Iraq,10,Middle East & North Africa,Diyala,Adhaim,34.565,44.515556,0,1,1,3,Bombing/Explosion,4,Military,6,Explosives,18,23,
2015,95,Iraq,10,Middle East & North Africa,Diyala,Wihdah,33.126019,44.685215,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,3,0,
2015,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,2,7,
2015,95,Iraq,10,Middle East & North Africa,Saladin,Saba al-Bor,33.460819,44.157433,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,2,4,
2015,95,Iraq,10,Middle East & North Africa,Diyala,Baqubah,33.787583,44.668683,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,,,
2015,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,1,Business,6,Explosives,1,3,
2015,95,Iraq,10,Middle East & North Africa,Diyala,Al-Wajihiyah,33.95,44.983333,0,1,0,3,Bombing/Explosion,17,Terrorists/Non-State Militia,6,Explosives,1,3,
2015,95,Iraq,10,Middle East & North Africa,Al Anbar,Al-Baghdadi,33.864799,42.536385,0,1,0,6,Hostage Taking (Kidnapping),3,Police,8,Incendiary,45,0,45
2015,95,Iraq,10,Middle East & North Africa,Nineveh,Sultan Abdullah,35.880592,43.388802,1,1,0,9,Unknown,14,Private Citizens & Property,13,Unknown,17,,
2015,95,Iraq,10,Middle East & North Africa,Arbil,Tall Ar Rim,35.869444,43.4275,1,1,0,9,Unknown,14,Private Citizens & Property,13,Unknown,17,,
2015,95,Iraq,10,Middle East & North Africa,Saladin,Samarra district,34.192504,43.886392,0,1,1,3,Bombing/Explosion,4,Military,6,Explosives,7,19,
2015,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,2,10,
2015,95,Iraq,10,Middle East & North Africa,Saladin,Watban,34.176847,43.69915,1,1,1,3,Bombing/Explosion,17,Terrorists/Non-State Militia,6,Explosives,4,8,
2015,95,Iraq,10,Middle East & North Africa,Saladin,Watban,34.176847,43.69915,1,1,1,3,Bombing/Explosion,17,Terrorists/Non-State Militia,6,Explosives,4,8,
2015,95,Iraq,10,Middle East & North Africa,Al Anbar,Albu Hayat,33.18824,40.042332,0,0,0,9,Unknown,17,Terrorists/Non-State Militia,13,Unknown,3,0,
2015,95,Iraq,10,Middle East & North Africa,Saladin,Tuz Khormato,34.881348,44.62513,0,1,0,2,Armed Assault,15,Religious Figures/Institutions,5,Firearms,2,0,
2015,95,Iraq,10,Middle East & North Africa,Diyala,Baqubah,33.74324,44.623825,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,1,0,
2015,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,0,1,
2015,95,Iraq,10,Middle East & North Africa,Diyala,Zaidan,33.1,44.583333,0,1,0,3,Bombing/Explosion,4,Military,6,Explosives,1,3,
2015,95,Iraq,10,Middle East & North Africa,Al Anbar,Zaidan,33.247181,44.025452,0,1,0,3,Bombing/Explosion,1,Business,6,Explosives,1,8,
2015,95,Iraq,10,Middle East & North Africa,Al Anbar,Abu Ghraib district,33.291944,44.065511,0,1,0,3,Bombing/Explosion,4,Military,6,Explosives,0,3,
2015,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,1,8,
2015,95,Iraq,10,Middle East & North Africa,Diyala,Madain,33.100529,44.584492,0,1,0,3,Bombing/Explosion,1,Business,6,Explosives,2,8,
2015,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,2,0,
2015,95,Iraq,10,Middle East & North Africa,Diyala,Khalis district,33.843044,44.521936,0,0,1,3,Bombing/Explosion,4,Military,6,Explosives,2,0,
2015,95,Iraq,10,Middle East & North Africa,Unknown,Quzaniyah,,,0,1,1,3,Bombing/Explosion,3,Police,6,Explosives,1,4,
2015,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,1,Business,6,Explosives,3,6,
2015,95,Iraq,10,Middle East & North Africa,Babil,Yusufiyah,33.07835,44.254719,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,2,10,
2015,95,Iraq,10,Middle East & North Africa,Babil,Al-Buhayrat,32.908383,44.263295,0,1,0,3,Bombing/Explosion,4,Military,6,Explosives,0,3,
2015,95,Iraq,10,Middle East & North Africa,Saladin,Tikrit,34.621521,43.668377,0,0,0,9,Unknown,4,Military,13,Unknown,8,0,
2015,95,Iraq,10,Middle East & North Africa,Diyala,Khalis district,33.843044,44.521936,0,1,0,3,Bombing/Explosion,20,Unknown,6,Explosives,2,0,
2015,95,Iraq,10,Middle East & North Africa,Saladin,Tikrit,34.621521,43.668377,0,1,1,3,Bombing/Explosion,17,Terrorists/Non-State Militia,6,Explosives,9,15,
2015,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,2,6,
2015,95,Iraq,10,Middle East & North Africa,Saladin,Rubaydah,34.790118,43.611479,0,1,0,6,Hostage Taking (Kidnapping),14,Private Citizens & Property,13,Unknown,,,127
2015,95,Iraq,10,Middle East & North Africa,Al Anbar,Abu Ghraib,33.31065,44.038208,0,1,0,3,Bombing/Explosion,17,Terrorists/Non-State Militia,6,Explosives,1,9,
2015,95,Iraq,10,Middle East & North Africa,Babil,Mahmudiyah,33.057991,44.354839,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,2,10,
2015,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,2,Armed Assault,17,Terrorists/Non-State Militia,5,Firearms,2,3,
2015,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,1,1,1,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,12,26,
2015,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,2,Government (General),6,Explosives,1,2,
2015,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,1,Business,6,Explosives,1,5,
2015,95,Iraq,10,Middle East & North Africa,Babil,Albu Amir,33.152144,44.205237,0,1,0,3,Bombing/Explosion,3,Police,6,Explosives,2,3,
2015,95,Iraq,10,Middle East & North Africa,Saladin,Amerli,34.726269,44.584908,0,1,0,3,Bombing/Explosion,17,Terrorists/Non-State Militia,6,Explosives,2,5,
2015,95,Iraq,10,Middle East & North Africa,Diyala,Baqubah,33.787247,44.667145,0,0,0,1,Assassination,2,Government (General),6,Explosives,0,0,
2015,95,Iraq,10,Middle East & North Africa,Saladin,Tuz Khormato,34.881348,44.62513,0,1,0,3,Bombing/Explosion,15,Religious Figures/Institutions,6,Explosives,2,2,
2015,95,Iraq,10,Middle East & North Africa,Babil,Latifiyah,32.982933,44.361595,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,2,7,
2015,95,Iraq,10,Middle East & North Africa,Saladin,Mushahidah,33.649971,44.261543,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,5,12,
2015,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,1,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,11,25,
2015,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,1,Business,6,Explosives,3,8,
2015,95,Iraq,10,Middle East & North Africa,Diyala,Madain,33.100529,44.584492,0,1,0,3,Bombing/Explosion,3,Police,6,Explosives,2,5,
2015,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,2,Government (General),6,Explosives,1,3,
2015,95,Iraq,10,Middle East & North Africa,Diyala,Abu Sayda,33.926586,44.772064,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,1,2,
2015,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,3,7,
2015,95,Iraq,10,Middle East & North Africa,Diyala,Nahrawan,33.375759,44.702866,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,2,9,
2015,95,Iraq,10,Middle East & North Africa,Al Anbar,Abu Ghraib district,33.291944,44.065511,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,0,2,
2015,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,2,6,
2015,95,Iraq,10,Middle East & North Africa,Diyala,Baqubah,33.74324,44.623825,0,0,0,1,Assassination,2,Government (General),6,Explosives,0,0,
2015,95,Iraq,10,Middle East & North Africa,Saladin,Al-Hamamiyat,33.509014,44.202484,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,1,6,
2015,95,Iraq,10,Middle East & North Africa,Al Anbar,Amiriyat al-Fallujah,33.163559,43.863106,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,0,10,
2015,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,0,1,3,Bombing/Explosion,1,Business,6,Explosives,1,0,
2015,95,Iraq,10,Middle East & North Africa,Babil,Yusufiyah,33.07835,44.254719,0,1,0,2,Armed Assault,4,Military,5,Firearms,0,3,
2015,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,0,3,
2015,95,Iraq,10,Middle East & North Africa,Babil,Mahmudiyah,33.057991,44.354839,0,1,0,3,Bombing/Explosion,2,Government (General),6,Explosives,1,5,
2015,95,Iraq,10,Middle East & North Africa,Diyala,Nahrawan,33.375759,44.702866,0,1,0,3,Bombing/Explosion,1,Business,6,Explosives,2,8,
2015,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,1,Business,6,Explosives,1,7,
2015,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,0,1,0,3,Bombing/Explosion,15,Religious Figures/Institutions,6,Explosives,0,0,
2015,95,Iraq,10,Middle East & North Africa,Al Anbar,Al-Baghdadi,33.864799,42.536385,0,0,0,3,Bombing/Explosion,20,Unknown,6,Explosives,0,0,
2015,95,Iraq,10,Middle East & North Africa,Al Anbar,Al-Baghdadi,33.864799,42.536385,0,0,0,3,Bombing/Explosion,20,Unknown,6,Explosives,0,0,
2015,95,Iraq,10,Middle East & North Africa,Al Anbar,Al-Baghdadi,33.79222,42.444521,0,0,1,3,Bombing/Explosion,4,Military,6,Explosives,0,0,
2015,95,Iraq,10,Middle East & North Africa,Nineveh,Mosul,36.354145,43.14357,0,1,0,3,Bombing/Explosion,6,Airports & Aircraft,6,Explosives,0,0,
2015,95,Iraq,10,Middle East & North Africa,Diyala,Al-Ghalibiyah,33.737099,44.490696,0,1,0,3,Bombing/Explosion,3,Police,6,Explosives,3,3,
2015,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,3,8,
2015,95,Iraq,10,Middle East & North Africa,Saladin,Saba al-Bor,33.460819,44.157433,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,3,4,
2015,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,2,6,
2015,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,1,Business,6,Explosives,1,5,
2015,95,Iraq,10,Middle East & North Africa,Al Anbar,Ramadi,33.420948,43.295662,0,0,1,3,Bombing/Explosion,20,Unknown,6,Explosives,5,0,
2015,95,Iraq,10,Middle East & North Africa,Saladin,Jallam,34.440817,44.172027,0,0,1,3,Bombing/Explosion,19,Transportation,6,Explosives,1,0,
2015,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,2,4,
2015,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,14,Private Citizens & Property,6,Explosives,3,8,
2015,95,Iraq,10,Middle East & North Africa,Baghdad,Baghdad,33.303566,44.371773,0,1,0,3,Bombing/Explosion,1,Business,6,Explosives,2,7,
2015,95,Iraq,10,Middle East & North Africa,Saladin,Samarra,34.208416,43.890713,1,1,1,3,Bombing/Explosion,4,Military,6,Explosives,7,11,
